timestamp,type,source,decision,score,edge,legs,reasons,risk_flags
2026-02-22T08:02:27.808424Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T08:07:27.810449Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T08:12:27.812769Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T08:17:27.814690Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T08:22:27.816812Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T08:27:27.818871Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T08:32:27.822188Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T08:37:27.824292Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T08:42:27.827302Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T08:47:27.829381Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T08:52:27.832337Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T08:57:27.836309Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T09:02:27.838569Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T09:07:27.841393Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T09:12:27.843472Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T09:17:27.845550Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T09:22:27.848307Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T09:27:27.851431Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T09:32:27.853415Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T09:37:27.856450Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T09:42:27.858411Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T09:47:27.860448Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T09:52:27.863723Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T09:57:27.865777Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T10:02:27.868579Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T10:07:27.870779Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T10:12:27.872767Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T10:17:27.875304Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T10:22:27.877839Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T10:27:27.880234Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T10:32:27.882498Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T10:37:27.884998Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T10:42:27.887610Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T10:47:27.890280Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T10:52:27.895249Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T10:57:27.897696Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T11:02:27.900510Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T11:07:27.904469Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T11:12:27.906351Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T11:17:27.908625Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T11:22:27.911375Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T11:27:27.913727Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T11:32:27.915818Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T11:37:27.917916Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T11:42:27.919855Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T11:47:27.922485Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T11:52:27.927485Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T11:57:27.930019Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T12:02:27.932903Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T12:07:27.935773Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T12:12:27.938277Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T12:17:27.940675Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T12:22:27.943364Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T12:27:27.945468Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T12:32:27.947767Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T12:37:27.949874Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T12:42:27.952254Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T12:47:27.957332Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T12:52:27.959955Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T12:57:27.962047Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T13:02:27.965331Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T13:07:27.969147Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T13:12:27.971226Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T13:17:27.973527Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T13:22:27.976256Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T13:27:27.978825Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T13:32:27.980739Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T13:37:27.982893Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T13:42:27.985039Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T13:47:27.987554Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T13:52:27.990596Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T13:57:27.997783Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T14:02:27.999786Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T14:07:28.002026Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T14:12:28.005851Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T14:17:28.008984Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T14:22:28.011599Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T14:27:28.013700Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T14:32:28.015697Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T14:37:28.018271Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T14:42:28.020295Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T14:47:28.022475Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T14:52:28.024907Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T14:57:28.028183Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T15:02:28.030697Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T15:07:28.033434Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T15:12:28.037310Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T15:17:28.039331Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T15:22:28.041815Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T15:27:28.044912Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T15:32:28.047676Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T15:37:28.050281Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T15:42:28.052951Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T15:47:28.055466Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T15:52:28.058527Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T15:57:28.060905Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T16:02:28.063955Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T16:07:28.066409Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T16:12:28.069124Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T16:17:28.071282Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T16:22:28.074031Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T16:27:28.076625Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T16:32:28.079614Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T16:37:28.082541Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T16:42:28.085437Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T16:47:28.088759Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T16:52:28.091417Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T16:57:28.094468Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T17:02:28.097742Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T17:07:28.100594Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T17:12:28.103940Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T17:17:28.107954Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T17:22:28.111065Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T17:27:28.113717Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T17:32:28.116844Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T17:37:28.119215Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T17:42:28.121532Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T17:47:28.124259Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T17:52:28.126565Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T17:57:28.128753Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T18:02:28.130870Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T18:07:28.133768Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T18:12:28.135945Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T18:17:28.138175Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T18:22:28.140510Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T18:27:28.142546Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T18:32:28.144658Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T18:37:28.146875Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T18:42:28.149355Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T18:47:28.151437Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T18:52:28.153603Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T18:57:28.155950Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T19:02:28.158276Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T19:07:28.160371Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T19:12:28.162481Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T19:17:28.165166Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T19:22:28.169309Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T19:27:28.171745Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T19:32:28.174801Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T19:37:28.177262Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T19:42:28.179504Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T19:47:28.182491Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T19:52:28.184778Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T19:57:28.187021Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T20:02:28.189298Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T20:07:28.191527Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T20:12:28.194161Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T20:17:28.196438Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T20:22:28.199365Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T20:27:28.201703Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T20:32:28.204633Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T20:37:28.206976Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T20:42:28.209542Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T20:47:28.211749Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T20:52:28.214211Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T20:57:28.216388Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T21:02:28.219160Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T21:07:28.224875Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T21:12:28.227903Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T21:17:28.230258Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T21:22:28.233208Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T21:27:28.236263Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T21:32:28.238470Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T21:37:28.240852Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T21:42:28.243277Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T21:47:28.245549Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T21:52:28.247826Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T21:57:28.250495Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T22:02:28.256049Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T22:07:28.258308Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T22:12:28.260643Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T22:17:28.262813Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T22:22:28.265033Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T22:27:28.267207Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T22:32:28.269581Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T22:37:28.272772Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T22:42:28.275247Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T22:47:28.277828Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T22:52:28.280502Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T22:57:28.283070Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T23:02:28.286203Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T23:07:28.289053Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T23:12:28.292684Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T23:17:28.296143Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T23:22:28.299263Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T23:27:28.302551Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T23:32:28.306474Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T23:37:28.309150Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T23:42:28.311772Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T23:47:28.314438Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T23:52:28.317153Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-22T23:57:28.477932Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 982d > 30d,
2026-02-23T00:02:28.480572Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T00:07:28.483209Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T00:12:28.485533Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T00:17:28.488302Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T00:22:28.494508Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T00:27:28.497243Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T00:32:28.500898Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T00:37:28.503718Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T00:42:28.506037Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T00:47:28.508399Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T00:52:28.510957Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T00:57:28.513630Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T01:02:28.516103Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T01:07:28.518330Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T01:12:28.520578Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T01:17:28.523678Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T01:22:28.526314Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T01:27:28.528612Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T01:32:28.531277Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T01:37:28.534676Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T01:42:28.537289Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T01:47:28.539776Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T01:52:28.542860Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T01:57:28.545403Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T02:02:28.547724Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T02:07:28.550549Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T02:12:28.553058Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T02:17:28.555194Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T02:22:28.557456Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T02:27:28.560227Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T02:32:28.562595Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T02:37:28.565776Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T02:42:28.568155Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T02:47:28.570499Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T02:52:28.572933Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T02:57:28.575517Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T03:02:28.578295Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T03:07:28.581285Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T03:12:28.583769Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T03:17:28.586017Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T03:22:28.588650Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T03:27:28.591264Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T03:32:28.593895Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T03:37:28.596873Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T03:42:28.600538Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T03:47:28.602986Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T03:52:28.606070Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T03:57:28.608525Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T04:02:28.611017Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T04:07:28.613377Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T04:12:28.615743Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T04:17:28.618486Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T04:22:28.620761Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T04:27:28.623428Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T04:32:28.626586Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T04:37:28.629186Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T04:42:28.632246Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T04:47:28.635204Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T04:52:28.637895Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T04:57:28.640253Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T05:02:28.643265Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
2026-02-23T05:07:28.646540Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 981d > 30d,
